"year","AL.anom","member","model"
1985,-337.696236303203,"07","MDM"
1986,-820.971117432924,"07","MDM"
1987,293.889056902385,"07","MDM"
1988,-414.409045011391,"07","MDM"
1989,-721.489259869621,"07","MDM"
1990,52.17257742129,"07","MDM"
1991,709.564476217572,"07","MDM"
1992,52.5951304664316,"07","MDM"
1993,446.819328006645,"07","MDM"
1994,-163.571028958296,"07","MDM"
1995,-862.325863004797,"07","MDM"
1996,80.8836023433236,"07","MDM"
1997,-723.663665267003,"07","MDM"
1998,-425.72577546655,"07","MDM"
1999,-748.158805846105,"07","MDM"
2000,758.115405956851,"07","MDM"
2001,207.475316537901,"07","MDM"
2002,797.372039445643,"07","MDM"
2003,1697.03436675063,"07","MDM"
2004,107.40726383197,"07","MDM"
2005,-574.610196413093,"07","MDM"
2006,-334.897988569626,"07","MDM"
2007,-260.689716303294,"07","MDM"
2008,286.529907797873,"07","MDM"
2009,792.906955263366,"07","MDM"
2010,483.636963079006,"07","MDM"
2011,330.990593179569,"07","MDM"
2012,70.9810387355567,"07","MDM"
2013,-103.847727535159,"07","MDM"
2014,540.420320963536,"07","MDM"
1851,376.957012326855,"08","MDM"
1852,-81.1272385324655,"08","MDM"
1853,588.68957209148,"08","MDM"
1854,-507.00358790347,"08","MDM"
1855,673.29409346051,"08","MDM"
1856,-164.970733668605,"08","MDM"
1857,539.594953881646,"08","MDM"
1858,185.205894882781,"08","MDM"
1859,-876.529259275234,"08","MDM"
1860,235.901074263843,"08","MDM"
1861,-256.186477820082,"08","MDM"
1862,17.2391587684026,"08","MDM"
1863,17.9778345445111,"08","MDM"
1864,1.99755558458455,"08","MDM"
1865,-311.982623779892,"08","MDM"
1866,28.6426767093972,"08","MDM"
1867,74.8185248728686,"08","MDM"
1868,555.505694277635,"08","MDM"
1869,252.863082888903,"08","MDM"
1870,-180.96500867176,"08","MDM"
1871,-121.536601951365,"08","MDM"
1872,110.083338498627,"08","MDM"
1873,384.782498622574,"08","MDM"
1874,314.868457856542,"08","MDM"
1875,-848.86012956716,"08","MDM"
1876,280.517271155307,"08","MDM"
1877,421.149400617547,"08","MDM"
1878,-15.4120116200268,"08","MDM"
1879,-466.641357494481,"08","MDM"
1880,710.399715861688,"08","MDM"
1881,-69.3900203584838,"08","MDM"
1882,-121.258855186957,"08","MDM"
1883,-577.487674722753,"08","MDM"
1884,480.253449222635,"08","MDM"
1885,-76.0943965334046,"08","MDM"
1886,-246.41410727573,"08","MDM"
1887,-274.48523554237,"08","MDM"
1888,-364.214314009925,"08","MDM"
1889,-275.519596991605,"08","MDM"
1890,439.977623044502,"08","MDM"
1891,505.73789495711,"08","MDM"
1892,-92.5542503916909,"08","MDM"
1893,278.823459046818,"08","MDM"
1894,77.3290707594737,"08","MDM"
1895,607.98098559263,"08","MDM"
1896,116.670162167895,"08","MDM"
1897,-79.6962325375329,"08","MDM"
1898,203.801129727923,"08","MDM"
1899,62.6759461863523,"08","MDM"
1900,77.3662637742201,"08","MDM"
1901,51.6129555787148,"08","MDM"
1902,-206.020587112935,"08","MDM"
1903,520.166109016584,"08","MDM"
1904,199.400286468044,"08","MDM"
1905,-98.5485378308974,"08","MDM"
1906,402.327418965558,"08","MDM"
1907,-622.456266226193,"08","MDM"
1908,799.367334014117,"08","MDM"
1909,-416.848603980709,"08","MDM"
1910,-211.365484885268,"08","MDM"
1911,-331.535233448419,"08","MDM"
1912,302.136705025954,"08","MDM"
1913,-356.334220090428,"08","MDM"
1914,-317.521002424188,"08","MDM"
1915,338.349642837926,"08","MDM"
1916,-875.605668812476,"08","MDM"
1917,801.294505777574,"08","MDM"
1918,-573.533120223234,"08","MDM"
1919,-869.294525850175,"08","MDM"
1920,1044.81940558875,"08","MDM"
1921,-398.768744444682,"08","MDM"
1922,-884.766516373538,"08","MDM"
1923,231.848824449414,"08","MDM"
1924,235.330906782802,"08","MDM"
1925,83.5883758154219,"08","MDM"
1926,-964.304911070005,"08","MDM"
1927,-263.073429447387,"08","MDM"
1928,-166.202374771218,"08","MDM"
1929,201.840126483024,"08","MDM"
1930,751.041885029722,"08","MDM"
1931,-137.491884046739,"08","MDM"
1932,-256.204055682965,"08","MDM"
1933,2.11787318386467,"08","MDM"
1934,-161.481080698706,"08","MDM"
1935,-354.679289083461,"08","MDM"
1936,-4.93004815468175,"08","MDM"
1937,-0.942854220785011,"08","MDM"
1938,-114.054984246383,"08","MDM"
1939,10.2240292376896,"08","MDM"
1940,875.577341975431,"08","MDM"
1941,-556.37323715189,"08","MDM"
1942,727.487889724437,"08","MDM"
1943,-179.841468121112,"08","MDM"
1944,-117.025209117843,"08","MDM"
1945,-239.920267588238,"08","MDM"
1946,656.070821255421,"08","MDM"
1947,346.111329678636,"08","MDM"
1948,-194.021571376926,"08","MDM"
1949,-3.38892507281075,"08","MDM"
1950,301.204645743525,"08","MDM"
1951,-212.266592059878,"08","MDM"
1952,29.0892710140286,"08","MDM"
1953,-802.34385769987,"08","MDM"
1954,-12.0454996676795,"08","MDM"
1955,-347.18234343904,"08","MDM"
1956,-128.760715199645,"08","MDM"
1957,-579.553396261605,"08","MDM"
1958,113.342939702732,"08","MDM"
1959,270.399234316391,"08","MDM"
1960,39.2373187582737,"08","MDM"
1961,-157.855493717269,"08","MDM"
1962,323.179842031038,"08","MDM"
1963,-582.35757013635,"08","MDM"
1964,856.56905727206,"08","MDM"
1965,-200.459254187691,"08","MDM"
1966,-382.575536351028,"08","MDM"
1967,-341.087239715952,"08","MDM"
1968,61.2334348518617,"08","MDM"
1969,-190.871859555581,"08","MDM"
1970,466.842140070927,"08","MDM"
1971,-321.497276110832,"08","MDM"
1972,282.806489539965,"08","MDM"
1973,-146.807476032779,"08","MDM"
1974,484.75459862814,"08","MDM"
1975,-621.145663986544,"08","MDM"
1976,709.60908501429,"08","MDM"
1977,45.2739141917422,"08","MDM"
1978,-99.5550865185036,"08","MDM"
1979,-732.36009496392,"08","MDM"
1980,-283.811960590079,"08","MDM"
1981,-111.164043582437,"08","MDM"
1982,-240.46028525162,"08","MDM"
1983,-25.649383510447,"08","MDM"
1984,-548.122561905154,"08","MDM"
1985,-538.02474196202,"08","MDM"
1986,428.333633296668,"08","MDM"
1987,262.105306689407,"08","MDM"
1988,238.789635673601,"08","MDM"
1989,-997.936479992508,"08","MDM"
1990,585.621478603356,"08","MDM"
1991,-1395.39777941226,"08","MDM"
1992,-347.724161012914,"08","MDM"
1993,201.794587384817,"08","MDM"
1994,-392.127922603541,"08","MDM"
1995,792.225545009763,"08","MDM"
1996,26.5903698889923,"08","MDM"
1997,-394.809824597332,"08","MDM"
1998,-126.325177719827,"08","MDM"
1999,276.685575644146,"08","MDM"
2000,483.220367093137,"08","MDM"
2001,-43.0316987832003,"08","MDM"
2002,906.808259367466,"08","MDM"
2003,122.343215344974,"08","MDM"
2004,10.7812206996738,"08","MDM"
2005,16.9250669819892,"08","MDM"
2006,699.585876026648,"08","MDM"
2007,645.282599403126,"08","MDM"
2008,-205.537924616824,"08","MDM"
2009,397.885180771522,"08","MDM"
2010,448.53506143724,"08","MDM"
2011,-325.162315242574,"08","MDM"
2012,-138.481813832457,"08","MDM"
2013,-431.800137301565,"08","MDM"
2014,167.646303062508,"08","MDM"
1851,244.146497841009,"09","MDM"
1852,-998.788453806186,"09","MDM"
1853,-95.980337413109,"09","MDM"
1854,102.054863484962,"09","MDM"
1855,-9.08924512156261,"09","MDM"
1856,-625.766927576454,"09","MDM"
1857,197.308319502038,"09","MDM"
1858,463.872229553928,"09","MDM"
1859,193.6113650547,"09","MDM"
1860,368.264046578431,"09","MDM"
1861,52.2106305061812,"09","MDM"
1862,-9.17361428106548,"09","MDM"
1863,257.772447978547,"09","MDM"
1864,-118.274750798739,"09","MDM"
1865,15.6806660446935,"09","MDM"
1866,-68.6163198066821,"09","MDM"
1867,-396.304707931561,"09","MDM"
1868,-315.512218300988,"09","MDM"
1869,180.191499524857,"09","MDM"
1870,-183.258504963278,"09","MDM"
1871,-718.267446686791,"09","MDM"
1872,-176.935704366091,"09","MDM"
1873,-135.03449261294,"09","MDM"
1874,-521.332352813491,"09","MDM"
1875,-102.049919458129,"09","MDM"
1876,-116.894595903558,"09","MDM"
1877,-166.444019287257,"09","MDM"
1878,-327.721484493769,"09","MDM"
1879,-954.135675234098,"09","MDM"
1880,672.319716479359,"09","MDM"
1881,-115.498764042072,"09","MDM"
1882,-329.960021054472,"09","MDM"
1883,-488.84567713222,"09","MDM"
1884,52.0524808167842,"09","MDM"
1885,393.929824558028,"09","MDM"
1886,863.56031596264,"09","MDM"
1887,523.881468705311,"09","MDM"
1888,-54.0258045121769,"09","MDM"
1889,344.855948587784,"09","MDM"
1890,238.725314519309,"09","MDM"
1891,209.007786095564,"09","MDM"
1892,-424.905414689078,"09","MDM"
1893,-21.6649051618829,"09","MDM"
1894,-77.1477364728981,"09","MDM"
1895,-505.612760819799,"09","MDM"
1896,232.65724303449,"09","MDM"
1897,696.329126528811,"09","MDM"
1898,36.1267955155156,"09","MDM"
1899,56.8243800317924,"09","MDM"
1900,42.1222664557609,"09","MDM"
1901,-212.847166009973,"09","MDM"
1902,-184.393077785577,"09","MDM"
1903,-260.505304310278,"09","MDM"
1904,-47.5320538928013,"09","MDM"
1905,152.953682368179,"09","MDM"
1906,-86.972625417779,"09","MDM"
1907,-195.795110100959,"09","MDM"
1908,-517.283287921137,"09","MDM"
1909,-21.7840312189872,"09","MDM"
1910,379.121824508704,"09","MDM"
1911,-39.744422540839,"09","MDM"
1912,499.083072539616,"09","MDM"
1913,-86.4124203670129,"09","MDM"
1914,157.130605305357,"09","MDM"
1915,-518.766013752783,"09","MDM"
1916,159.438014074491,"09","MDM"
1917,-246.893439124963,"09","MDM"
1918,-469.714969762651,"09","MDM"
1919,743.311103207039,"09","MDM"
1920,-223.347752329557,"09","MDM"
1921,120.457646111035,"09","MDM"
1922,-81.3288383226949,"09","MDM"
1923,132.805889469338,"09","MDM"
1924,-490.959029148711,"09","MDM"
1925,591.40520801806,"09","MDM"
1926,-157.313112436637,"09","MDM"
1927,76.3692484772302,"09","MDM"
1928,594.141131153486,"09","MDM"
1929,1.29366394843632,"09","MDM"
1930,119.839183804783,"09","MDM"
1931,-539.208417099701,"09","MDM"
1932,374.28609569642,"09","MDM"
1933,260.306960379598,"09","MDM"
1934,-746.027292776426,"09","MDM"
1935,-606.236285518529,"09","MDM"
1936,-501.943053010891,"09","MDM"
1937,437.993363967808,"09","MDM"
1938,-182.496442180837,"09","MDM"
1939,63.8868104762994,"09","MDM"
1940,219.366241924557,"09","MDM"
1941,-1209.62869770515,"09","MDM"
1942,-666.157219022106,"09","MDM"
1943,1299.16860434622,"09","MDM"
1944,-524.258344448895,"09","MDM"
1945,-133.915612815575,"09","MDM"
1946,-260.586255165518,"09","MDM"
1947,-379.429076322385,"09","MDM"
1948,-39.4058027643251,"09","MDM"
1949,437.875467766924,"09","MDM"
1950,-620.012020950894,"09","MDM"
1951,736.251072256983,"09","MDM"
1952,-285.852201469242,"09","MDM"
1953,-428.984526313816,"09","MDM"
1954,-433.366702385957,"09","MDM"
1955,407.341589760103,"09","MDM"
1956,-545.68816651982,"09","MDM"
1957,-112.887733177838,"09","MDM"
1958,386.552683530618,"09","MDM"
1959,-103.014981133058,"09","MDM"
1960,-578.287740100096,"09","MDM"
1961,701.66416262884,"09","MDM"
1962,361.314724499487,"09","MDM"
1963,90.4615755257727,"09","MDM"
1964,49.9889742231276,"09","MDM"
1965,633.263885884947,"09","MDM"
1966,385.956231088972,"09","MDM"
1967,61.0100960770584,"09","MDM"
1968,419.877005964943,"09","MDM"
1969,-397.949216390187,"09","MDM"
1970,-308.117723083852,"09","MDM"
1971,-103.010493022046,"09","MDM"
1972,175.700294023329,"09","MDM"
1973,-626.34046378714,"09","MDM"
1974,-540.727859994489,"09","MDM"
1975,179.560039990074,"09","MDM"
1976,-290.642095076828,"09","MDM"
1977,200.74882040771,"09","MDM"
1978,542.43558461485,"09","MDM"
1979,112.896925569617,"09","MDM"
1980,-178.05541102201,"09","MDM"
1981,461.029190223867,"09","MDM"
1982,676.663768846455,"09","MDM"
1983,380.68843765318,"09","MDM"
1984,-333.011191363598,"09","MDM"
1985,-346.025263630674,"09","MDM"
1986,214.367638490849,"09","MDM"
1987,-268.160373539495,"09","MDM"
1988,458.852439248848,"09","MDM"
1989,-137.608869086707,"09","MDM"
1990,-117.989485041494,"09","MDM"
1991,-95.3743761418811,"09","MDM"
1992,-645.745523364246,"09","MDM"
1993,776.439163863141,"09","MDM"
1994,-37.3539052541235,"09","MDM"
1995,-322.320395418033,"09","MDM"
1996,-43.826569325153,"09","MDM"
1997,20.8369858704904,"09","MDM"
1998,230.799337882665,"09","MDM"
1999,-620.03650126148,"09","MDM"
2000,701.722109493674,"09","MDM"
2001,-808.029705685575,"09","MDM"
2002,625.665224701979,"09","MDM"
2003,171.875856993539,"09","MDM"
2004,559.429025243421,"09","MDM"
2005,-539.718350367244,"09","MDM"
2006,-662.987566024132,"09","MDM"
2007,34.1509937769189,"09","MDM"
2008,228.969620202385,"09","MDM"
2009,81.3646050427022,"09","MDM"
2010,-71.3696416089883,"09","MDM"
2011,-341.866156587221,"09","MDM"
2012,-383.721442778437,"09","MDM"
2013,405.07119427001,"09","MDM"
2014,888.182854249555,"09","MDM"
1851,-74.1556130843678,"10","MDM"
1852,630.208653134434,"10","MDM"
1853,-419.320235839104,"10","MDM"
1854,-469.705901895625,"10","MDM"
1855,-4.99822941585211,"10","MDM"
1856,860.394775323969,"10","MDM"
1857,619.619731899587,"10","MDM"
1858,403.625832114807,"10","MDM"
1859,-129.646128133339,"10","MDM"
1860,-15.0483486002457,"10","MDM"
1861,-191.174536218237,"10","MDM"
1862,-856.842010148133,"10","MDM"
1863,327.107228620582,"10","MDM"
1864,357.556179819067,"10","MDM"
1865,336.236704893955,"10","MDM"
1866,766.652887198196,"10","MDM"
1867,4.19775846571619,"10","MDM"
1868,-71.5896960004032,"10","MDM"
1869,14.0519711715203,"10","MDM"
1870,140.932680730895,"10","MDM"
1871,199.938101459279,"10","MDM"
1872,35.7261628174451,"10","MDM"
1873,142.900697766629,"10","MDM"
1874,-288.713466954594,"10","MDM"
1875,-17.6308791320784,"10","MDM"
1876,-725.211868566531,"10","MDM"
1877,53.2772065087456,"10","MDM"
1878,375.411692391485,"10","MDM"
1879,-109.820808893531,"10","MDM"
1880,-148.239595701587,"10","MDM"
1881,-556.700876484177,"10","MDM"
1882,247.048335100906,"10","MDM"
1883,453.213981557298,"10","MDM"
1884,-132.743309950495,"10","MDM"
1885,202.604741777442,"10","MDM"
1886,-139.456314649377,"10","MDM"
1887,18.3938336309757,"10","MDM"
1888,298.688817132909,"10","MDM"
1889,-472.752227601988,"10","MDM"
1890,-291.306316606397,"10","MDM"
1891,-70.7005049849704,"10","MDM"
1892,-511.818389173339,"10","MDM"
1893,585.00758649485,"10","MDM"
1894,72.7167878701121,"10","MDM"
1895,277.607828243901,"10","MDM"
1896,189.77909527782,"10","MDM"
1897,-318.54156196866,"10","MDM"
1898,-76.6598929663216,"10","MDM"
1899,-70.7546002963579,"10","MDM"
1900,424.600632597604,"10","MDM"
1901,484.198840847649,"10","MDM"
1902,40.5018578507093,"10","MDM"
1903,0.0127307345777354,"10","MDM"
1904,-749.00058060508,"10","MDM"
1905,-267.657780153681,"10","MDM"
1906,-171.39801266822,"10","MDM"
1907,203.431695480925,"10","MDM"
1908,-243.535570955275,"10","MDM"
1909,59.1247317443504,"10","MDM"
1910,-746.794475976381,"10","MDM"
1911,-563.056367479721,"10","MDM"
1912,381.988463162745,"10","MDM"
1913,-491.65057986453,"10","MDM"
1914,-350.667251785592,"10","MDM"
1915,162.194321686623,"10","MDM"
1916,10.9685777497663,"10","MDM"
1917,510.932228943111,"10","MDM"
1918,-558.880227844525,"10","MDM"
1919,495.435445295283,"10","MDM"
1920,-374.330746498316,"10","MDM"
1921,-520.606424060797,"10","MDM"
1922,3.28858479935956,"10","MDM"
1923,166.015513672342,"10","MDM"
1924,-399.69532636069,"10","MDM"
1925,-119.833714314651,"10","MDM"
1926,-375.869482142054,"10","MDM"
1927,11.7673820791561,"10","MDM"
1928,-354.099340044858,"10","MDM"
1929,-594.163689550608,"10","MDM"
1930,57.8185110100914,"10","MDM"
1931,318.006388454797,"10","MDM"
1932,731.090267938946,"10","MDM"
1933,556.500279229802,"10","MDM"
1934,-279.095680496089,"10","MDM"
1935,-492.806854646755,"10","MDM"
1936,192.82052187743,"10","MDM"
1937,-193.649834868651,"10","MDM"
1938,-687.722479078283,"10","MDM"
1939,298.266875131914,"10","MDM"
1940,287.495282506073,"10","MDM"
1941,-133.452564272324,"10","MDM"
1942,78.5899699489281,"10","MDM"
1943,-336.531454612135,"10","MDM"
1944,714.113489136714,"10","MDM"
1945,29.5823405994983,"10","MDM"
1946,-615.050117849231,"10","MDM"
1947,-246.950257714818,"10","MDM"
1948,-737.396733260047,"10","MDM"
1949,-320.017950697516,"10","MDM"
1950,-389.908505949912,"10","MDM"
1951,-847.631931170875,"10","MDM"
1952,492.993682011807,"10","MDM"
1953,-369.791679411733,"10","MDM"
1954,-192.404250791618,"10","MDM"
1955,-569.917602437936,"10","MDM"
1956,465.600514790491,"10","MDM"
1957,-891.995596954145,"10","MDM"
1958,111.610953653777,"10","MDM"
1959,113.356711463288,"10","MDM"
1960,-151.062559509164,"10","MDM"
1961,-168.369919120101,"10","MDM"
1962,-198.448538211438,"10","MDM"
1963,-185.591585285814,"10","MDM"
1964,-314.632991607194,"10","MDM"
1965,49.3053304445174,"10","MDM"
1966,-123.077525881529,"10","MDM"
1967,-63.1205929880045,"10","MDM"
1968,530.995842690128,"10","MDM"
1969,566.308103392905,"10","MDM"
1970,528.883086469214,"10","MDM"
1971,772.941393329402,"10","MDM"
1972,-22.3159247084181,"10","MDM"
1973,447.706799838389,"10","MDM"
1974,-176.418308347056,"10","MDM"
1975,173.074794281648,"10","MDM"
1976,-476.316370258851,"10","MDM"
1977,570.041304929313,"10","MDM"
1978,-393.946195859613,"10","MDM"
1979,-222.665115050749,"10","MDM"
1980,-906.462118177492,"10","MDM"
1981,-784.699722564186,"10","MDM"
1982,41.8091562971795,"10","MDM"
1983,232.983612965878,"10","MDM"
1984,-560.541988915943,"10","MDM"
1985,926.030813128661,"10","MDM"
1986,107.51468428385,"10","MDM"
1987,899.338753135666,"10","MDM"
1988,295.109913815519,"10","MDM"
1989,63.0037881617077,"10","MDM"
1990,371.407298309237,"10","MDM"
1991,464.257598695922,"10","MDM"
1992,473.343517094119,"10","MDM"
1993,603.32355914711,"10","MDM"
1994,377.084162281037,"10","MDM"
1995,-318.836575675019,"10","MDM"
1996,-69.8653681911545,"10","MDM"
1997,-698.898737535213,"10","MDM"
1998,-294.782160259452,"10","MDM"
1999,-95.3988465163009,"10","MDM"
2000,858.923278585433,"10","MDM"
2001,230.212283541631,"10","MDM"
2002,-561.918049930054,"10","MDM"
2003,-138.298581273266,"10","MDM"
2004,852.329078765634,"10","MDM"
2005,-32.8685127515329,"10","MDM"
2006,-153.16693054539,"10","MDM"
2007,1020.98709026108,"10","MDM"
2008,-567.092685088407,"10","MDM"
2009,413.243466963175,"10","MDM"
2010,-312.442336687679,"10","MDM"
2011,629.734155092607,"10","MDM"
2012,152.039718790324,"10","MDM"
2013,-905.237138891012,"10","MDM"
2014,587.900324853858,"10","MDM"
1851,-66.2580389026691,"11","MDM"
1852,-441.638866974717,"11","MDM"
1853,-385.148934782409,"11","MDM"
1854,520.842483173307,"11","MDM"
1855,185.128946344406,"11","MDM"
1856,425.637914856671,"11","MDM"
1857,548.637217924101,"11","MDM"
1858,655.576427729086,"11","MDM"
1859,483.107266754256,"11","MDM"
1860,-365.100395526459,"11","MDM"
1861,-93.1271810774341,"11","MDM"
1862,-144.703209007961,"11","MDM"
1863,-289.056616103512,"11","MDM"
1864,745.41373100631,"11","MDM"
1865,-86.7736566062116,"11","MDM"
1866,1027.65490069337,"11","MDM"
1867,114.585531666112,"11","MDM"
1868,-82.1501758079558,"11","MDM"
1869,-491.859668243872,"11","MDM"
1870,-7.66897039086525,"11","MDM"
1871,40.0812926001317,"11","MDM"
1872,-114.27164302862,"11","MDM"
1873,-388.423670923862,"11","MDM"
1874,-458.708257428346,"11","MDM"
1875,-162.554601647479,"11","MDM"
1876,108.278983068062,"11","MDM"
1877,701.921495700269,"11","MDM"
1878,718.891829108505,"11","MDM"
1879,-290.506083145209,"11","MDM"
1880,-444.838710413073,"11","MDM"
1881,245.627095165903,"11","MDM"
1882,-579.571565142838,"11","MDM"
1883,510.108440939985,"11","MDM"
1884,-233.998195141173,"11","MDM"
1885,-1020.95915257674,"11","MDM"
1886,-71.354633482604,"11","MDM"
1887,-245.590975112141,"11","MDM"
1888,-369.300725787727,"11","MDM"
1889,812.464880410781,"11","MDM"
1890,282.653307501543,"11","MDM"
1891,-451.660068808894,"11","MDM"
1892,66.8775508855987,"11","MDM"
1893,698.283938742823,"11","MDM"
1894,247.238660999078,"11","MDM"
1895,460.801646184392,"11","MDM"
1896,17.0289058961431,"11","MDM"
1897,-705.805517556352,"11","MDM"
1898,-690.637097732351,"11","MDM"
1899,113.239330632959,"11","MDM"
1900,-92.8314034317544,"11","MDM"
1901,-96.4673937229321,"11","MDM"
1902,324.75113419633,"11","MDM"
1903,580.80397791157,"11","MDM"
1904,-193.954777757985,"11","MDM"
1905,-900.60333195744,"11","MDM"
1906,-150.44999529427,"11","MDM"
1907,-232.300588384224,"11","MDM"
1908,-96.9763648437295,"11","MDM"
1909,443.678119030082,"11","MDM"
1910,-645.897476259024,"11","MDM"
1911,69.1635258256424,"11","MDM"
1912,-239.63558640984,"11","MDM"
1913,-469.457220250861,"11","MDM"
1914,25.3081125730336,"11","MDM"
1915,-110.165434789481,"11","MDM"
1916,-681.916046234071,"11","MDM"
1917,135.379542782794,"11","MDM"
1918,-244.130080449383,"11","MDM"
1919,-378.577611462901,"11","MDM"
1920,-252.347023558389,"11","MDM"
1921,-81.0804239232075,"11","MDM"
1922,-70.9707129644344,"11","MDM"
1923,506.114820163102,"11","MDM"
1924,-187.496888967149,"11","MDM"
1925,-407.319719571304,"11","MDM"
1926,-562.739534080919,"11","MDM"
1927,117.14020363085,"11","MDM"
1928,863.487817631764,"11","MDM"
