"lon","lat","mean.e1","mean.e2","diff"
190.75,20.0761108398438,-1.88484193515033,4.29211214350329,6.17695407865362
190.999984741211,20.0761108398438,-1.86217869499491,4.0265806833903,5.88875937838521
191.250015258789,20.0761108398438,-1.36986283502645,3.8916352601308,5.26149809515725
191.5,20.0761108398438,-0.557995814416144,3.48166163389881,4.03965744831496
191.75,20.0761108398438,0.367026650512384,3.17086342279282,2.80383677228043
192,20.0761108398438,0.637859590186013,3.43800448856006,2.80014489837405
192.25,20.0761108398438,0.31971174735162,3.8419206003348,3.52220885298318
192.5,20.0761108398438,-0.280173827045494,4.28624868243933,4.56642250948482
192.750015258789,20.0761108398438,-0.911007745874425,4.59104027243124,5.50204801830567
193,20.0761108398438,-1.52491679853863,4.85321480896738,6.37813160750601
193.25,20.0761108398438,-1.77863075004684,4.86227334340413,6.64090409345097
193.5,20.0761108398438,-1.46122323059373,4.33816358992416,5.79938682051789
193.75,20.0761108398438,-0.711912223613924,3.7715943324897,4.48350655610363
193.999984741211,20.0761108398438,0.187950736201472,3.33315219711512,3.14520146091365
194.25,20.0761108398438,0.839184006965823,2.85225533677472,2.0130713298089
194.5,20.0761108398438,1.39517124195894,2.27572016467651,0.880548922717571
194.75,20.0761108398438,1.7490546659463,1.72463373202417,-0.0244209339221317
195,20.0761108398438,2.03218647808664,1.27119400832388,-0.760992469762762
195.25,20.0761108398438,2.15644557989306,1.04660711503691,-1.10983846485615
195.499984741211,20.0761108398438,2.21395078127583,0.935813096827931,-1.2781376844479
195.750015258789,20.0761108398438,1.98177174594667,0.617402818467882,-1.36436892747879
196,20.0761108398438,1.47965837568045,0.414408030443721,-1.06525034523673
196.25,20.0761108398438,0.683479400227467,0.472859028359461,-0.210620371868006
196.5,20.0761108398438,-0.247574032222231,1.00951921161678,1.25709324383901
196.75,20.0761108398438,-0.965085085398621,1.95478449530072,2.91986958069934
196.999984741211,20.0761108398438,-1.80155751332641,2.94831479671929,4.74987231004569
197.25,20.0761108398438,-2.32131925465332,3.45529987133212,5.77661912598544
197.500015258789,20.0761108398438,-2.7669722228104,3.77340078486337,6.54037300767377
197.75,20.0761108398438,-2.97290449788173,3.65323520766364,6.62613970554537
198,20.0761108398438,-2.47390109333727,3.21533761719863,5.6892387105359
198.25,20.0761108398438,-1.47797480527725,2.4870443187654,3.96501912404266
198.5,20.0761108398438,-0.629202811916669,2.37259672358632,3.00179953550299
198.749984741211,20.0761108398438,-0.489149921139081,2.21833537796305,2.70748529910213
199.000015258789,20.0761108398438,-0.487623739433992,2.14173182356689,2.62935556300088
199.25,20.0761108398438,-0.603955503263407,2.1973354851827,2.80129098844611
199.5,20.0761108398438,-0.855855614609188,1.92697934408983,2.78283495869901
199.75,20.0761108398438,-0.649578691687849,1.46594238895923,2.11552108064708
200,20.0761108398438,-0.322354287074672,0.879929903004732,1.2022841900794
200.25,20.0761108398438,-0.19351796872086,0.731274429584543,0.924792398305403
200.500015258789,20.0761108398438,-0.05324836605125,0.778456805480851,0.831705171532101
200.75,20.0761108398438,-0.299307609432273,0.98301734858089,1.28232495801316
201,20.0761108398438,-0.589942519677182,1.32509769453771,1.91504021421489
201.25,20.0761108398438,-1.0118330395884,1.47440005863706,2.48623309822546
